Type,Content,LengthContent,Has-Link,IsSpam
sms,I wish that guy wasn&#39;t so protective geeze﻿,47,0,0
sms,super rihanna﻿,14,0,0
sms,▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬ CHECK OUT MY CHANNEL ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬,68,0,1
sms,"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you",527,0,1
sms,Rihanna is so beautiful and amazing ♥♥♥♥♥love her so much♥♥♥♥ forever RiRi fan ♥ ♥ ♥ ♥ ♥ ♥ ﻿,92,0,0
sms,fav.﻿,5,0,0
sms,"HEY GUYS!!! ❤❤❤❤❤❤❤  BEFORE YOU IGNORE ME, PLEASE, GIVE ME A CHANCE!  My name is Yuliya, I make COVERS. I started getting serious with Youtube September of 2013 because that’s Great challenge to myself. MY DREAM was to become a singer. Youtube helps me keep up! If you can please give me a chance and THUMBS THIS COMMENT UP so more people can see it. I swear I&#39;ll appreciate it. SUBSCRIBE PLEASE!!!  ❤❤❤ LOVE YOU!!! ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ XOXO ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ ",504,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Every single one of his songs brings me back to place I can never go back to and it hurts so bad inside﻿,104,0,0
sms,I love your songs eminem your the rap god﻿,42,0,0
sms,SnEakiESTG Good Music. Hood Muzik Subscribe 2 My Channel. Thanks For The Support. SnEakiESTG   SnEakiESTG Good Music. Hood Muzik Subscribe 2 My Channel. Thanks For The Support. SnEakiESTG,187,0,1
sms,I cried this song bringing back some hard memories﻿,51,0,0
sms,subcribe to us an we will subscribe back,40,0,1
sms,song is bad﻿,12,0,0
sms,CHECK OUT MY COVER OF LOVE THE WAY YOU LIE PLEASE!!,51,0,1
sms,check out fantasy music    right here -------&gt; the1fantasy  good music man.,78,0,1
sms,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the war illustrate the exclusive space? The mountain refers the helpless death. The tax reviews the special music.",351,0,1
sms,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The loud authority improves the canvas. When does the mother repair the uppity learning? The substantial cook derives the harbor.",357,0,1
sms,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the burst render the symptomatic bite? The knowledge briefs the narrow thought. How does the eager sky transmit the crush?",359,0,1
sms,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mammoth waste achieve the shock? How does the limit reduce the delicate minute? How does the meaty scale adapt the oil?",360,0,1
sms,Charlie from LOST?﻿,19,0,0
sms,"What the hell this song is already five years old?? I remember when it first came out, this was my jam﻿",103,0,0
sms,Check out my channel im 15 year old rapper!,43,0,1
sms,is that Megan fox﻿,18,0,0
sms,wtf. subscribe my channel thanx ;),34,0,1
sms,Hey check out my channel!!!! Please,35,0,1
sms,So he&#39;s admitting he killed his girlfriend???﻿,50,0,0
sms,check out you tube keithlinscotts one word keithlinscotts you tube .com,71,0,1
sms,Check out my mummy chanel!,26,0,1
sms,i want to smack this year boy in to forever﻿,44,0,0
sms,"Charlie, heroin will do that to you.﻿",37,0,0
sms,Fruits and vegetables give you longer lasting energy for weight loss.  Check out youtube.com/user/36loseweight.,111,0,1
sms,Love Song﻿,10,0,0
sms,Megan Fox is gorg in this!! Eminem is truly the rap god :)﻿,59,0,0
sms,RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX) RIHANNA - POUR IT UP (VINCENT T. REMIX)  CLICK! SUBSCRIBE!,378,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,He gets more views but has less subscribers lol,47,0,1
sms,Go check out eminem survival.,29,0,1
sms,Hey! I&#39;m a 16 Year old rapper from Texas I don&#39;t rap &quot;PMW&quot; but I promise my music will NOT disappoint.. Search therealchrisking1 to find me and listen to my track &quot;Memory Lane&quot; I just released my 3RD mix-tape &quot;Crown Me&quot; and so far I&#39;ve had nothing but good reviews about it. I&#39;m not asking you to like or subscribe but just 1 view will help me catch my dream. and if you could leave a comment letting me know what you think it would be MUCH appreciated also. Thank you.,515,0,1
sms,if eminem gets 1 penny per view he would have 600 million dollars,65,0,1
sms,Check Out LEANDRUS - PLAYTIME It&#39;s awesoooome !!,52,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you",527,0,1
sms,Dress like Rihanna at kpopcity.net - The largest discount fashion store in the world! Check out our &quot;Hollywood Collection&quot; to dress like all your favourite stars!   Dress like Rihanna at kpopcity.net - The largest discount fashion store in the world! Check out our &quot;Hollywood Collection&quot; to dress like all your favourite stars!,347,0,1
sms,CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere CHECK OUT THIS DOPE CHANNEL!    phenomenallyricshere,476,0,1
sms,amazing song﻿,13,0,0
sms,:)﻿,3,0,0
sms,Charlie from LOST﻿,18,0,0
sms,SubScribe me pls EMİNEM FANS,28,0,1
sms,dude check out psy,18,0,1
sms,"I love this-the talents of eminem and Skylar,works well together﻿",65,0,0
sms,Share this video.. This song can beat PSY - Gangnam Style!,58,0,1
sms,thumb up if you watching in 2015 and  you like it﻿,50,0,0
sms,Check out my remix to Tyga&#39;s - Molly ft. Whiz Khalifa Peace and love,72,0,1
sms,Check out my channel please.,28,0,1
sms,"i been working so hard for the past 60 days to improve i been writing/recording/mixing/performing 16 bars everyday im doing it for a whole year(365 days) today i&#39;m on day 60 today i work so hard now i&#39;m doing 2 verses everyday to improve i&#39;m going all the way to 365 PLEASE SUBSCRIBE to my channel  help me build a fan base ,watch me improve,help me get closer to my dream i&#39;m lyrical and i keep it real i won&#39;t leave you down i promise(: PLEASE SUBSCRIBE please like this  commment so people can see",520,0,1
sms, I can&#39;t believe this I just now watched a brand new adult video clip with rihanna She has been screwing a black Basketball player  Check out her video right here if you wish:   crazy-celeb-news.eu.pn,204,0,1
sms,┏━━━┓┏┓╋┏┓┏━━━┓┏━━━┓┏┓╋╋┏┓  ┃┏━┓┃┃┃╋┃┃┃┏━┓┃┗┓┏┓┃┃┗┓┏┛┃  ┃┗━━┓┃┗━┛┃┃┃╋┃┃╋┃┃┃┃┗┓┗┛┏  ┗━━┓┃┃┏━┓┃┃┗━┛┃╋┃┃┃┃╋┗┓┏┛  ┃┗━┛┃┃┃╋┃┃┃┏━┓┃┏┛┗┛┃╋╋┃┃  ┗━━━┛┗┛╋┗┛┗┛╋┗┛┗━━━┛╋╋┗┛ CHECK MY VIDEOS AND SUBSCRIBE AND LIKE PLZZ,204,0,1
sms,Never gets old best song ever  ❤﻿,33,0,0
sms,First they were fighting... Then they were making out...﻿,57,0,0
sms,"I know that maybe no one will read this but PLEASE TYPE IN &quot;deazy99&quot; I&#39;m a rapper with a dream. I know you must see like millions of those on here everyday but please check out my music and subscribe if you&#39;d like thank you, i would love nothing more than to have a decent following on youtube from people if anyone reading this could give it a &quot;THUMBS UP&quot; because what some might see as just a simple button press could make my dream come true..thank you again for your time &amp; may god bless you",527,0,1
sms,Hey guys please just spent one minute for me:) im a singer from srilanka and im 18 year&#39;s old! SooO I LIKE TO BE GREAT SINGER will be a one day so i hope it would be happen in really my life. Just view my videos and rate it and let me know how is my voice please help us guys closer to living my dream:)! I really know you&#39;d helped me who read this comment he/she can just understand my feeling ! Thanks guys lv u really much more! SUBSCRIBE IT MY CHANNEL AND ONECE AGAIN THANK U !,489,0,1
sms,YO GUYS IM 14 YEAR OLD RAPPER JUST STARTED RAPPING  SO PLEASE CHECK OUT MY SITE AND LEAVE FEEDBACK AND SUBSCRIBE  ALSO LIKE THIS COMMENT SO MORE CAN SEE AND MAKE MY CHANNEL BIG ASWELL,183,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,*for 90&#39;s rap fans*  check out my Big Pun - &#39;Beware&#39; cover!  Likes n comments very much appreciated!,112,0,1
sms,I love this song up to the moon &gt;3 you are Rocks!﻿,53,0,0
sms,Hello. İ am from Azerbaijan<br />﻿,34,0,0
sms,"This great Warning will happen soon. ,0
LneaDw26bFst76VHKJL8PxaEy6VMNlvmriUDTSFK6vY,Ali Paša,2013-09-26T22:28:17.047000,Croatia &lt;3,0
LneaDw26bFvkAHxpKEnM25FYWkyXthsUpri6JuQsZnU,G Belrus,2013-09-26T22:26:12.832000,Nice one,0
LneaDw26bFtvZQt6JUEhasIEFRJG1exI_dVqdnQVPho,exode. comeback.,2013-09-26T22:23:00.710000,600m views.,0
LneaDw26bFunOarAg71AwGU6TJO6aZDKFIUn_TZ1_HY,Muhammad Shaeel Abbas,2013-09-26T22:15:45.476000,Fuck off!,0
LneaDw26bFt-oToUFj0z3vffLFNaxyKwZSIVQhiMx-E,Notorious Niko,2013-09-26T22:00:43.613000,""Hey guys im a 17yr old rapper trying to get exposure... I live in belgium where NO ONE speaks english so i have to resort to this gay SPAM...  Check out my 2 latest tracks as they are probably my best.. Audio isnt the best but im gonna invest in some real equipment for my next track..  Please Thumbs this up so others can see.. or hey dont just check me out yourself and leave a response and a like :D  Thanks in advance, you guys will be part of making my dream come TRUE   -Notorious Niko ",1013,0,1
sms,"Hey guys im a 17yr old rapper trying to get exposure... I live in belgium where NO ONE speaks english so i have to resort to this gay SPAM...  Check out my 2 latest tracks as they are probably my best.. Audio isnt the best but im gonna invest in some real equipment for my next track..  Please Thumbs this up so others can see.. or hey dont just check me out yourself and leave a response and a like :D  Thanks in advance, you guys will be part of making my dream come TRUE   -Notorious Niko ",492,0,1
sms,EMINEM&lt;3 <br />the best rapper ever&lt;3﻿,44,0,0
sms,i hate rap﻿,11,0,0
sms,Check out my channel to see Rihanna short mix by me :),54,0,1
sms,Every weekend a new lyric video of Eminem here VIEW LIKE SUBSCRIBE,66,0,1
sms,This song/video is such a trigger but it&#39;s just so good...﻿,63,0,0
sms,Check Out The New Hot Video By Dante B Called Riled Up,54,0,1
sms,Was that Meghan fox??﻿,22,0,0
sms,ayyy can u guys please check out my rap video im 16 n im juss tryna get some love please chrck it out an thank u,112,0,1
sms,COME SUBSCRIBE TO MY CHANNEL! ;-)  PLEASE!!,43,0,1
sms,"Awesome song!,congratulations!!!﻿",33,0,0
sms,"Come check out our music channel! go check out the song &quot;Love Me&quot; by J.E.M.INI! If you do you are a very amazing person, thank you to all who check it out, if you don&#39;t check it out you&#39;re still an amazing person just for reading this post",257,0,1
sms,share and like this page to win a hand signed Rihanna photo!!! fb -  Fans of Rihanna,84,0,1
sms,share and like this page to win a hand signed Rihanna photo!!! fb -  Fans of Rihanna,84,0,1
sms,check out my page ADAM B BEATS 2013,35,0,1
sms,Look and shares my video please :D,34,0,1
sms,Check out this video on YouTube:﻿,33,0,1
sms,Like &amp; Subscribe /watch?v=5tu9gN1l310,41,0,1
sms,charlieee :DDDD (Those who saw Lost only will understand)﻿,58,0,0
sms,LADIES!!! -----&gt;&gt; If you have a broken heart or you just want to understand guys better you should check out this underground book called The Power of the Pussy on AMAZON. Best book ever for us girls! Oh...and just a warning it&#39;s for 18 and over...lol,261,0,1
sms,COFFEE ! LOVERS ! PLEASE ! READ ! Check out a song I wrote and sing on You Tube called COFFEE LOVA.Type COFFEE LOVA like I spell it while your already on You Tube hit enter.Then look for video titled COFFEE LOVA hit enter and BLAST ! OFF !,239,0,1
sms,"hey guy if you can please SUBSCRIBE to my channel im a young dedicated rapper i post videos everyday to improve  i write/perform/record/mix/edit/post everyday  i do a verse everyday (16 bars)to improve i&#39;m doing it for 365 days a whole year to improve right now i&#39;m on day 46  if you guys can please like this comment so everyone can see it and follow me on my journey/watch me improve everyday SUBSCRIBE PLEASE I&#39;m lyrical and i keep it real  help me reach my dream,help me build a fan base,THANKS(:",512,0,1
sms,so many comments.﻿,18,0,0
sms,"Getting too 1billion views, holy moly.!!!﻿",42,0,0
sms,Best song﻿,10,0,0
sms,SUBSCRIBE TO ME! I MAKE MUSIC!,30,0,1
sms,#1 song in world even in 2015﻿,30,0,0
sms,Hi loving it﻿,13,0,0
sms,subscribe me if u love eminem,29,0,1
sms,Lol thats the guy from animal planet and lost. And the girl is megan fox i think hahah ﻿,88,0,0
sms,This song is true because it is insane because boys will do this to a girl and it is not true that people say that a guy will never do it to a girl but boys YOU LIERS NOW STOP TREATING US GIRLS THIS WAY YOU ALL SUCK!﻿,217,0,0
